nombre_partido,id_partido,año,materia,respondientes,resultado,porcentaje
ESTEBAN ECHEVERRIA,30,2017,ciencias naturales,"6061,77",avanzado,"24,18"
ESTEBAN ECHEVERRIA,30,2017,ciencias naturales,"6061,77",básico,"21,51"
ESTEBAN ECHEVERRIA,30,2017,ciencias naturales,"6061,77",por debajo del nivel básico,"13,45"
ESTEBAN ECHEVERRIA,30,2017,ciencias naturales,"6061,77",satisfactorio,"40,86"
EXALTACION DE LA CRUZ,31,2017,ciencias naturales,"552,33",avanzado,"21,97"
EXALTACION DE LA CRUZ,31,2017,ciencias naturales,"552,33",básico,"22,99"
EXALTACION DE LA CRUZ,31,2017,ciencias naturales,"552,33",por debajo del nivel básico,"16,51"
EXALTACION DE LA CRUZ,31,2017,ciencias naturales,"552,33",satisfactorio,"38,53"
EZEIZA,130,2017,ciencias naturales,"3379,02",avanzado,"23,64"
EZEIZA,130,2017,ciencias naturales,"3379,02",básico,"21,22"
EZEIZA,130,2017,ciencias naturales,"3379,02",por debajo del nivel básico,"14,16"
EZEIZA,130,2017,ciencias naturales,"3379,02",satisfactorio,"40,98"
FLORENCIO VARELA,32,2017,ciencias naturales,"8407,42",avanzado,"18,35"
FLORENCIO VARELA,32,2017,ciencias naturales,"8407,42",básico,"23,77"
FLORENCIO VARELA,32,2017,ciencias naturales,"8407,42",por debajo del nivel básico,"17,59"
FLORENCIO VARELA,32,2017,ciencias naturales,"8407,42",satisfactorio,"40,30"
FLORENTINO AMEGHINO,128,2017,ciencias naturales,"165,11",avanzado,"19,84"
FLORENTINO AMEGHINO,128,2017,ciencias naturales,"165,11",básico,"24,64"
FLORENTINO AMEGHINO,128,2017,ciencias naturales,"165,11",por debajo del nivel básico,"22,42"
FLORENTINO AMEGHINO,128,2017,ciencias naturales,"165,11",satisfactorio,"33,10"
GENERAL ALVARADO,33,2017,ciencias naturales,"669,75",avanzado,"32,87"
GENERAL ALVARADO,33,2017,ciencias naturales,"669,75",básico,"19,58"
GENERAL ALVARADO,33,2017,ciencias naturales,"669,75",por debajo del nivel básico,"10,97"
GENERAL ALVARADO,33,2017,ciencias naturales,"669,75",satisfactorio,"36,57"
GENERAL ALVEAR,34,2017,ciencias naturales,"177,69",avanzado,"34,96"
GENERAL ALVEAR,34,2017,ciencias naturales,"177,69",básico,"20,33"
GENERAL ALVEAR,34,2017,ciencias naturales,"177,69",por debajo del nivel básico,"11,38"
GENERAL ALVEAR,34,2017,ciencias naturales,"177,69",satisfactorio,"33,33"
GENERAL ARENALES,35,2017,ciencias naturales,"219,92",avanzado,"24,34"
GENERAL ARENALES,35,2017,ciencias naturales,"219,92",básico,"16,09"
GENERAL ARENALES,35,2017,ciencias naturales,"219,92",por debajo del nivel básico,"12,91"
GENERAL ARENALES,35,2017,ciencias naturales,"219,92",satisfactorio,"46,66"
GENERAL BELGRANO,36,2017,ciencias naturales,"313,62",avanzado,"25,54"
GENERAL BELGRANO,36,2017,ciencias naturales,"313,62",básico,"16,41"
GENERAL BELGRANO,36,2017,ciencias naturales,"313,62",por debajo del nivel básico,"16,93"
GENERAL BELGRANO,36,2017,ciencias naturales,"313,62",satisfactorio,"41,12"
GENERAL GUIDO,37,2017,ciencias naturales,"49,68",avanzado,"12,55"
GENERAL GUIDO,37,2017,ciencias naturales,"49,68",básico,"21,79"
GENERAL GUIDO,37,2017,ciencias naturales,"49,68",por debajo del nivel básico,"14,86"
GENERAL GUIDO,37,2017,ciencias naturales,"49,68",satisfactorio,"50,80"
GENERAL JUAN MADARIAGA,39,2017,ciencias naturales,"479,85",avanzado,"32,17"
GENERAL JUAN MADARIAGA,39,2017,ciencias naturales,"479,85",básico,"16,21"
GENERAL JUAN MADARIAGA,39,2017,ciencias naturales,"479,85",por debajo del nivel básico,"12,07"
GENERAL JUAN MADARIAGA,39,2017,ciencias naturales,"479,85",satisfactorio,"39,55"
GENERAL LA MADRID,40,2017,ciencias naturales,"180,07",avanzado,"31,46"
GENERAL LA MADRID,40,2017,ciencias naturales,"180,07",básico,"16,98"
GENERAL LA MADRID,40,2017,ciencias naturales,"180,07",por debajo del nivel básico,"7,02"
GENERAL LA MADRID,40,2017,ciencias naturales,"180,07",satisfactorio,"44,54"
GENERAL LAS HERAS,41,2017,ciencias naturales,"404,92",avanzado,"29,43"
GENERAL LAS HERAS,41,2017,ciencias naturales,"404,92",básico,"17,04"
GENERAL LAS HERAS,41,2017,ciencias naturales,"404,92",por debajo del nivel básico,"11,45"
GENERAL LAS HERAS,41,2017,ciencias naturales,"404,92",satisfactorio,"42,09"
GENERAL LAVALLE,42,2017,ciencias naturales,"138,94",avanzado,"11,31"
GENERAL LAVALLE,42,2017,ciencias naturales,"138,94",básico,"27,78"
GENERAL LAVALLE,42,2017,ciencias naturales,"138,94",por debajo del nivel básico,"27,18"
GENERAL LAVALLE,42,2017,ciencias naturales,"138,94",satisfactorio,"33,73"
GENERAL PAZ,43,2017,ciencias naturales,"289,74",avanzado,"29,22"
GENERAL PAZ,43,2017,ciencias naturales,"289,74",básico,"19,64"
GENERAL PAZ,43,2017,ciencias naturales,"289,74",por debajo del nivel básico,"10,65"
GENERAL PAZ,43,2017,ciencias naturales,"289,74",satisfactorio,"40,49"
GENERAL PINTO,44,2017,ciencias naturales,"189,93",avanzado,"24,61"
GENERAL PINTO,44,2017,ciencias naturales,"189,93",básico,"18,05"
GENERAL PINTO,44,2017,ciencias naturales,"189,93",por debajo del nivel básico,"7,91"
GENERAL PINTO,44,2017,ciencias naturales,"189,93",satisfactorio,"49,42"
GENERAL PUEYRREDON,45,2017,ciencias naturales,"10473,9",avanzado,"34,06"
GENERAL PUEYRREDON,45,2017,ciencias naturales,"10473,9",básico,"16,05"
GENERAL PUEYRREDON,45,2017,ciencias naturales,"10473,9",por debajo del nivel básico,"10,06"
GENERAL PUEYRREDON,45,2017,ciencias naturales,"10473,9",satisfactorio,"39,83"
GENERAL RODRIGUEZ,46,2017,ciencias naturales,"2442,66",avanzado,"21,09"
GENERAL RODRIGUEZ,46,2017,ciencias naturales,"2442,66",básico,"24,54"
GENERAL RODRIGUEZ,46,2017,ciencias naturales,"2442,66",por debajo del nivel básico,"18,04"
GENERAL RODRIGUEZ,46,2017,ciencias naturales,"2442,66",satisfactorio,"36,33"
GENERAL SAN MARTIN,47,2017,ciencias naturales,"6149,1",avanzado,"27,99"
GENERAL SAN MARTIN,47,2017,ciencias naturales,"6149,1",básico,"19,87"
GENERAL SAN MARTIN,47,2017,ciencias naturales,"6149,1",por debajo del nivel básico,"12,68"
GENERAL SAN MARTIN,47,2017,ciencias naturales,"6149,1",satisfactorio,"39,46"
GENERAL VIAMONTE,49,2017,ciencias naturales,"316,75",avanzado,"30,64"
GENERAL VIAMONTE,49,2017,ciencias naturales,"316,75",básico,"18,66"
GENERAL VIAMONTE,49,2017,ciencias naturales,"316,75",por debajo del nivel básico,"10,65"
GENERAL VIAMONTE,49,2017,ciencias naturales,"316,75",satisfactorio,"40,06"
GENERAL VILLEGAS,50,2017,ciencias naturales,"438,75",avanzado,"31,05"
GENERAL VILLEGAS,50,2017,ciencias naturales,"438,75",básico,"16,25"
GENERAL VILLEGAS,50,2017,ciencias naturales,"438,75",por debajo del nivel básico,"9,47"
GENERAL VILLEGAS,50,2017,ciencias naturales,"438,75",satisfactorio,"43,23"
GUAMINI,52,2017,ciencias naturales,"193,43",avanzado,"41,35"
GUAMINI,52,2017,ciencias naturales,"193,43",básico,"7,85"
GUAMINI,52,2017,ciencias naturales,"193,43",por debajo del nivel básico,"7,67"
GUAMINI,52,2017,ciencias naturales,"193,43",satisfactorio,"43,13"
HIPOLITO YRIGOYEN,119,2017,ciencias naturales,"136,67",avanzado,"24,96"
HIPOLITO YRIGOYEN,119,2017,ciencias naturales,"136,67",básico,"15,82"
HIPOLITO YRIGOYEN,119,2017,ciencias naturales,"136,67",por debajo del nivel básico,"8,16"
HIPOLITO YRIGOYEN,119,2017,ciencias naturales,"136,67",satisfactorio,"51,05"
HURLINGHAM,135,2017,ciencias naturales,"2958,65",avanzado,"32,95"
HURLINGHAM,135,2017,ciencias naturales,"2958,65",básico,"16,26"
HURLINGHAM,135,2017,ciencias naturales,"2958,65",por debajo del nivel básico,"10,29"
HURLINGHAM,135,2017,ciencias naturales,"2958,65",satisfactorio,"40,51"
ITUZAINGO,136,2017,ciencias naturales,"2719,54",avanzado,"31,57"
ITUZAINGO,136,2017,ciencias naturales,"2719,54",básico,"15,54"
ITUZAINGO,136,2017,ciencias naturales,"2719,54",por debajo del nivel básico,"11,65"
ITUZAINGO,136,2017,ciencias naturales,"2719,54",satisfactorio,"41,24"
JOSE C. PAZ,132,2017,ciencias naturales,"5543,86",avanzado,"18,03"
JOSE C. PAZ,132,2017,ciencias naturales,"5543,86",básico,"25,50"
JOSE C. PAZ,132,2017,ciencias naturales,"5543,86",por debajo del nivel básico,"17,74"
JOSE C. PAZ,132,2017,ciencias naturales,"5543,86",satisfactorio,"38,73"
JUNIN,54,2017,ciencias naturales,"1424,17",avanzado,"30,75"
JUNIN,54,2017,ciencias naturales,"1424,17",básico,"16,01"
JUNIN,54,2017,ciencias naturales,"1424,17",por debajo del nivel básico,"11,35"
JUNIN,54,2017,ciencias naturales,"1424,17",satisfactorio,"41,90"
LA COSTA,123,2017,ciencias naturales,"1551,14",avanzado,"23,96"
LA COSTA,123,2017,ciencias naturales,"1551,14",básico,"20,49"
LA COSTA,123,2017,ciencias naturales,"1551,14",por debajo del nivel básico,"15,38"
LA COSTA,123,2017,ciencias naturales,"1551,14",satisfactorio,"40,17"
LA MATANZA,70,2017,ciencias naturales,"21651,51",avanzado,"29,37"
LA MATANZA,70,2017,ciencias naturales,"21651,51",básico,"19,13"
LA MATANZA,70,2017,ciencias naturales,"21651,51",por debajo del nivel básico,"11,57"
LA MATANZA,70,2017,ciencias naturales,"21651,51",satisfactorio,"39,93"
LA PLATA,55,2017,ciencias naturales,"11844,04",avanzado,"32,80"
LA PLATA,55,2017,ciencias naturales,"11844,04",básico,"18,74"
LA PLATA,55,2017,ciencias naturales,"11844,04",por debajo del nivel básico,"12,06"
LA PLATA,55,2017,ciencias naturales,"11844,04",satisfactorio,"36,39"
LANUS,25,2017,ciencias naturales,"7376,76",avanzado,"27,77"
LANUS,25,2017,ciencias naturales,"7376,76",básico,"19,42"
LANUS,25,2017,ciencias naturales,"7376,76",por debajo del nivel básico,"12,19"
LANUS,25,2017,ciencias naturales,"7376,76",satisfactorio,"40,62"
LAPRIDA,56,2017,ciencias naturales,"221,59",avanzado,"28,77"
LAPRIDA,56,2017,ciencias naturales,"221,59",básico,"18,02"
LAPRIDA,56,2017,ciencias naturales,"221,59",por debajo del nivel básico,"10,08"
LAPRIDA,56,2017,ciencias naturales,"221,59",satisfactorio,"43,13"
LAS FLORES,58,2017,ciencias naturales,"409,68",avanzado,"26,69"
LAS FLORES,58,2017,ciencias naturales,"409,68",básico,"22,42"
LAS FLORES,58,2017,ciencias naturales,"409,68",por debajo del nivel básico,"11,55"
LAS FLORES,58,2017,ciencias naturales,"409,68",satisfactorio,"39,34"
LEANDRO N. ALEM,59,2017,ciencias naturales,"285,38",avanzado,"30,81"
LEANDRO N. ALEM,59,2017,ciencias naturales,"285,38",básico,"23,00"
LEANDRO N. ALEM,59,2017,ciencias naturales,"285,38",por debajo del nivel básico,"11,50"
LEANDRO N. ALEM,59,2017,ciencias naturales,"285,38",satisfactorio,"34,69"
LEZAMA,137,2017,ciencias naturales,"93,23",avanzado,"29,00"
LEZAMA,137,2017,ciencias naturales,"93,23",básico,"11,48"
LEZAMA,137,2017,ciencias naturales,"93,23",por debajo del nivel básico,"7,79"
LEZAMA,137,2017,ciencias naturales,"93,23",satisfactorio,"51,73"
LINCOLN,60,2017,ciencias naturales,"818,94",avanzado,"32,75"
LINCOLN,60,2017,ciencias naturales,"818,94",básico,"23,41"
LINCOLN,60,2017,ciencias naturales,"818,94",por debajo del nivel básico,"11,03"
LINCOLN,60,2017,ciencias naturales,"818,94",satisfactorio,"32,81"
LOBERIA,61,2017,ciencias naturales,"292,56",avanzado,"30,03"
LOBERIA,61,2017,ciencias naturales,"292,56",básico,"15,33"
LOBERIA,61,2017,ciencias naturales,"292,56",por debajo del nivel básico,"17,38"
LOBERIA,61,2017,ciencias naturales,"292,56",satisfactorio,"37,26"
LOBOS,62,2017,ciencias naturales,"685,24",avanzado,"27,18"
LOBOS,62,2017,ciencias naturales,"685,24",básico,"22,82"
LOBOS,62,2017,ciencias naturales,"685,24",por debajo del nivel básico,"12,05"
LOBOS,62,2017,ciencias naturales,"685,24",satisfactorio,"37,95"
LOMAS DE ZAMORA,63,2017,ciencias naturales,"11645,56",avanzado,"30,13"
LOMAS DE ZAMORA,63,2017,ciencias naturales,"11645,56",básico,"18,70"
LOMAS DE ZAMORA,63,2017,ciencias naturales,"11645,56",por debajo del nivel básico,"12,62"
LOMAS DE ZAMORA,63,2017,ciencias naturales,"11645,56",satisfactorio,"38,55"
LUJAN,64,2017,ciencias naturales,"2059,96",avanzado,"27,92"
LUJAN,64,2017,ciencias naturales,"2059,96",básico,"19,34"
LUJAN,64,2017,ciencias naturales,"2059,96",por debajo del nivel básico,"13,10"
LUJAN,64,2017,ciencias naturales,"2059,96",satisfactorio,"39,64"
MAGDALENA,65,2017,ciencias naturales,"340,41",avanzado,"35,08"
MAGDALENA,65,2017,ciencias naturales,"340,41",básico,"16,86"
MAGDALENA,65,2017,ciencias naturales,"340,41",por debajo del nivel básico,"10,26"
MAGDALENA,65,2017,ciencias naturales,"340,41",satisfactorio,"37,80"
MAIPU,66,2017,ciencias naturales,"164,61",avanzado,"33,72"
MAIPU,66,2017,ciencias naturales,"164,61",básico,"16,22"
MAIPU,66,2017,ciencias naturales,"164,61",por debajo del nivel básico,"8,79"
MAIPU,66,2017,ciencias naturales,"164,61",satisfactorio,"41,27"
MALVINAS ARGENTINAS,133,2017,ciencias naturales,"6043,04",avanzado,"25,94"
MALVINAS ARGENTINAS,133,2017,ciencias naturales,"6043,04",básico,"19,96"
MALVINAS ARGENTINAS,133,2017,ciencias naturales,"6043,04",por debajo del nivel básico,"13,89"
MALVINAS ARGENTINAS,133,2017,ciencias naturales,"6043,04",satisfactorio,"40,21"
MAR CHIQUITA,69,2017,ciencias naturales,"413,31",avanzado,"27,52"
MAR CHIQUITA,69,2017,ciencias naturales,"413,31",básico,"21,33"
MAR CHIQUITA,69,2017,ciencias naturales,"413,31",por debajo del nivel básico,"17,41"
MAR CHIQUITA,69,2017,ciencias naturales,"413,31",satisfactorio,"33,74"
MARCOS PAZ,68,2017,ciencias naturales,"1182,55",avanzado,"20,48"
MARCOS PAZ,68,2017,ciencias naturales,"1182,55",básico,"25,21"
MARCOS PAZ,68,2017,ciencias naturales,"1182,55",por debajo del nivel básico,"16,09"
MARCOS PAZ,68,2017,ciencias naturales,"1182,55",satisfactorio,"38,22"
MERCEDES,71,2017,ciencias naturales,"1180,25",avanzado,"31,81"
MERCEDES,71,2017,ciencias naturales,"1180,25",básico,"15,29"
MERCEDES,71,2017,ciencias naturales,"1180,25",por debajo del nivel básico,"13,00"
MERCEDES,71,2017,ciencias naturales,"1180,25",satisfactorio,"39,90"
MERLO,72,2017,ciencias naturales,"10701,16",avanzado,"20,37"
MERLO,72,2017,ciencias naturales,"10701,16",básico,"22,88"
MERLO,72,2017,ciencias naturales,"10701,16",por debajo del nivel básico,"16,66"
MERLO,72,2017,ciencias naturales,"10701,16",satisfactorio,"40,09"
MONTE,73,2017,ciencias naturales,"388,46",avanzado,"36,97"
MONTE,73,2017,ciencias naturales,"388,46",básico,"18,70"
MONTE,73,2017,ciencias naturales,"388,46",por debajo del nivel básico,"7,85"
MONTE,73,2017,ciencias naturales,"388,46",satisfactorio,"36,47"
MONTE HERMOSO,126,2017,ciencias naturales,"117,72",avanzado,"34,85"
MONTE HERMOSO,126,2017,ciencias naturales,"117,72",básico,"11,27"
MONTE HERMOSO,126,2017,ciencias naturales,"117,72",por debajo del nivel básico,"15,32"
MONTE HERMOSO,126,2017,ciencias naturales,"117,72",satisfactorio,"38,57"
MORENO,74,2017,ciencias naturales,"10161,88",avanzado,"20,18"
MORENO,74,2017,ciencias naturales,"10161,88",básico,"23,31"
MORENO,74,2017,ciencias naturales,"10161,88",por debajo del nivel básico,"15,40"
MORENO,74,2017,ciencias naturales,"10161,88",satisfactorio,"41,11"
MORON,101,2017,ciencias naturales,"5583,93",avanzado,"35,29"
MORON,101,2017,ciencias naturales,"5583,93",básico,"14,52"
MORON,101,2017,ciencias naturales,"5583,93",por debajo del nivel básico,"9,63"
MORON,101,2017,ciencias naturales,"5583,93",satisfactorio,"40,57"
NAVARRO,75,2017,ciencias naturales,"342,67",avanzado,"25,40"
NAVARRO,75,2017,ciencias naturales,"342,67",básico,"19,61"
NAVARRO,75,2017,ciencias naturales,"342,67",por debajo del nivel básico,"16,52"
NAVARRO,75,2017,ciencias naturales,"342,67",satisfactorio,"38,46"
NECOCHEA,76,2017,ciencias naturales,"1554,69",avanzado,"32,69"
NECOCHEA,76,2017,ciencias naturales,"1554,69",básico,"19,64"
NECOCHEA,76,2017,ciencias naturales,"1554,69",por debajo del nivel básico,"11,68"
NECOCHEA,76,2017,ciencias naturales,"1554,69",satisfactorio,"35,99"
OLAVARRIA,78,2017,ciencias naturales,"1817,72",avanzado,"31,13"
OLAVARRIA,78,2017,ciencias naturales,"1817,72",básico,"16,75"
OLAVARRIA,78,2017,ciencias naturales,"1817,72",por debajo del nivel básico,"12,70"
OLAVARRIA,78,2017,ciencias naturales,"1817,72",satisfactorio,"39,43"
PATAGONES,79,2017,ciencias naturales,"533,8",avanzado,"23,84"
PATAGONES,79,2017,ciencias naturales,"533,8",básico,"20,56"
PATAGONES,79,2017,ciencias naturales,"533,8",por debajo del nivel básico,"13,12"
PATAGONES,79,2017,ciencias naturales,"533,8",satisfactorio,"42,48"
PEHUAJO,80,2017,ciencias naturales,"668,27",avanzado,"37,11"
PEHUAJO,80,2017,ciencias naturales,"668,27",básico,"15,97"
PEHUAJO,80,2017,ciencias naturales,"668,27",por debajo del nivel básico,"8,86"
PEHUAJO,80,2017,ciencias naturales,"668,27",satisfactorio,"38,06"
PELLEGRINI,81,2017,ciencias naturales,"94,97",avanzado,"34,09"
PELLEGRINI,81,2017,ciencias naturales,"94,97",básico,"16,36"
PELLEGRINI,81,2017,ciencias naturales,"94,97",por debajo del nivel básico,"17,21"
PELLEGRINI,81,2017,ciencias naturales,"94,97",satisfactorio,"32,34"
PERGAMINO,82,2017,ciencias naturales,"1704,78",avanzado,"31,53"
PERGAMINO,82,2017,ciencias naturales,"1704,78",básico,"17,51"
PERGAMINO,82,2017,ciencias naturales,"1704,78",por debajo del nivel básico,"11,34"
PERGAMINO,82,2017,ciencias naturales,"1704,78",satisfactorio,"39,61"
PILA,83,2017,ciencias naturales,"77,28",avanzado,"27,67"
PILA,83,2017,ciencias naturales,"77,28",básico,"31,68"
PILA,83,2017,ciencias naturales,"77,28",por debajo del nivel básico,"7,93"
PILA,83,2017,ciencias naturales,"77,28",satisfactorio,"32,72"
PILAR,84,2017,ciencias naturales,"7350,01",avanzado,"24,72"
PILAR,84,2017,ciencias naturales,"7350,01",básico,"21,19"
PILAR,84,2017,ciencias naturales,"7350,01",por debajo del nivel básico,"16,03"
PILAR,84,2017,ciencias naturales,"7350,01",satisfactorio,"38,07"
PINAMAR,124,2017,ciencias naturales,"778,75",avanzado,"34,26"
PINAMAR,124,2017,ciencias naturales,"778,75",básico,"13,08"
PINAMAR,124,2017,ciencias naturales,"778,75",por debajo del nivel básico,"11,53"
PINAMAR,124,2017,ciencias naturales,"778,75",satisfactorio,"41,14"
PRESIDENTE PERON,129,2017,ciencias naturales,"1985,45",avanzado,"18,42"
PRESIDENTE PERON,129,2017,ciencias naturales,"1985,45",básico,"24,51"
PRESIDENTE PERON,129,2017,ciencias naturales,"1985,45",por debajo del nivel básico,"15,21"
PRESIDENTE PERON,129,2017,ciencias naturales,"1985,45",satisfactorio,"41,86"
PUAN,85,2017,ciencias naturales,"296,22",avanzado,"47,13"
PUAN,85,2017,ciencias naturales,"296,22",básico,"9,21"
PUAN,85,2017,ciencias naturales,"296,22",por debajo del nivel básico,"4,27"
PUAN,85,2017,ciencias naturales,"296,22",satisfactorio,"39,40"
PUNTA INDIO,134,2017,ciencias naturales,"74,95",avanzado,"39,40"
PUNTA INDIO,134,2017,ciencias naturales,"74,95",básico,"12,97"
PUNTA INDIO,134,2017,ciencias naturales,"74,95",por debajo del nivel básico,"14,92"
PUNTA INDIO,134,2017,ciencias naturales,"74,95",satisfactorio,"32,71"
QUILMES,86,2017,ciencias naturales,"10190,32",avanzado,"26,45"
QUILMES,86,2017,ciencias naturales,"10190,32",básico,"21,20"
QUILMES,86,2017,ciencias naturales,"10190,32",por debajo del nivel básico,"13,73"
QUILMES,86,2017,ciencias naturales,"10190,32",satisfactorio,"38,62"
RAMALLO,87,2017,ciencias naturales,"542,7",avanzado,"26,39"
RAMALLO,87,2017,ciencias naturales,"542,7",básico,"19,08"
RAMALLO,87,2017,ciencias naturales,"542,7",por debajo del nivel básico,"10,80"
RAMALLO,87,2017,ciencias naturales,"542,7",satisfactorio,"43,73"
RAUCH,88,2017,ciencias naturales,"245,42",avanzado,"21,81"
RAUCH,88,2017,ciencias naturales,"245,42",básico,"21,09"
RAUCH,88,2017,ciencias naturales,"245,42",por debajo del nivel básico,"22,50"
RAUCH,88,2017,ciencias naturales,"245,42",satisfactorio,"34,60"
RIVADAVIA,89,2017,ciencias naturales,"345,2",avanzado,"35,70"
RIVADAVIA,89,2017,ciencias naturales,"345,2",básico,"13,22"
RIVADAVIA,89,2017,ciencias naturales,"345,2",por debajo del nivel básico,"5,46"
RIVADAVIA,89,2017,ciencias naturales,"345,2",satisfactorio,"45,61"
ROJAS,90,2017,ciencias naturales,"382,95",avanzado,"27,18"
ROJAS,90,2017,ciencias naturales,"382,95",básico,"23,48"
ROJAS,90,2017,ciencias naturales,"382,95",por debajo del nivel básico,"11,74"
ROJAS,90,2017,ciencias naturales,"382,95",satisfactorio,"37,59"
ROQUE PEREZ,91,2017,ciencias naturales,"169,6",avanzado,"29,36"
ROQUE PEREZ,91,2017,ciencias naturales,"169,6",básico,"17,79"
ROQUE PEREZ,91,2017,ciencias naturales,"169,6",por debajo del nivel básico,"12,67"
ROQUE PEREZ,91,2017,ciencias naturales,"169,6",satisfactorio,"40,18"
SAAVEDRA,92,2017,ciencias naturales,"306,51",avanzado,"35,86"
SAAVEDRA,92,2017,ciencias naturales,"306,51",básico,"12,74"
SAAVEDRA,92,2017,ciencias naturales,"306,51",por debajo del nivel básico,"5,52"
SAAVEDRA,92,2017,ciencias naturales,"306,51",satisfactorio,"45,87"
SALADILLO,93,2017,ciencias naturales,"608,12",avanzado,"31,33"
SALADILLO,93,2017,ciencias naturales,"608,12",básico,"18,08"
SALADILLO,93,2017,ciencias naturales,"608,12",por debajo del nivel básico,"10,00"
